,rating,review_text,title;;
"6,['5.0 out of 5 stars'],""['Liquid matte lipsticks are usually tough to wear but this is an exception.', 'I would suggest exfoliating your lips the night before (and applying a rich moisturizing cream or balm overnight) but this glides on with a nice, smooth formula THAT ACTUALLY SMELLS LIKE CHOCOLATE IN A GREAT WAY and will wear all day.', """"I'm serious - no transfer.  Not on your coffee cup, not on your salad fork from lunch, not on your bread from your sandwich.  Amazing product.  Find a shade you love (some of them are a bit on the tan/brown side but I love the pink-based shades) .... and try it!""""]"",""[""""Smells like chocolate - don't mind if I do!""""]""";;
7,['1.0 out of 5 stars'],['Color is awful! Purchased Box O’Chocolates — should have been named “Box O’Gray Death Lips.” Color is cold & ashy... not at all like the warm color represented on the model.'],['Lips like ashy death'];;
"8,['5.0 out of 5 stars'],""['I got “70% Yum” and it’s an extremely dark, vampy brown shade that my husband found repulsive but I love. It’s opaque in one swipe, wears almost all day, and takes a couple minutes to dry down. It’s just slightly sticky (even after it dries down) but I don’t find it at all uncomfortable. It smells like perfumed chocolate.']"",['70% Yum']";;
"9,['2.0 out of 5 stars'],""[""""Ordered this in Bittersweet. The color of the actual product looks nothing like the picture. I new it as soon as I opened the box. If it weren't makeup I would return it. I love the Loreal Infallible lipglosses, but this was a bust. Way to light in color almost taupe. Listing photo looks like a chocolate color. Not what I expected.""""]"",['Way too light for me']";;
"0,['4.0 out of 5 stars'],""[""""It lasts all day! Whether I eat or drink. Love it! The color is beautiful and subtle. Doesn't match the picture of color online though. The only thing I didn't like it that the chocolate scent doesn't last and it feels very dry. But I bought another one because it does last all day.""""]"",['Nice purchase.']";;
"1,['1.0 out of 5 stars'],""[""""I am usually pleased  with Loreal products but this is dreadful Yes, it's matt but it still should look better than this.  It is very dry and sticky when you first apply it.  Plus, it shows every little crevice in you lips.  It almost feels like a very old, sat-in-the-drawer-for-years lipstick.  Not a fan""""]"",['dry and sticky']";;
2,['1.0 out of 5 stars'],['My tube was dried up and Amazon was kind enough to give me a gift card for the price.'],['One Star'];;
"3,['1.0 out of 5 stars'],""['Ugly ugly ugly! Gray/brown color', 'What were they thinking']"",['Ugly!']";;
"4,['2.0 out of 5 stars'],""[""""Very drying.  I must say it does stay on all day...even if you wished it wouldn't!!""""]"",['Too Drying']";;
5,['5.0 out of 5 stars'],['These smell sooo good and last all day !'],['Five Stars'];;
"6,['3.0 out of 5 stars'],""['Its ok, formula seems nice, just didn’t care on the color for my tone. Looked like I ate too much chocolate and now stuck on my lips. Lol. Will probably have to do an ombré look with this.']"",['It’s ok']";;
"7,['1.0 out of 5 stars'],""[""""But I sure look like it! Box o chocolates gave my lips a post mortem pallor but with great staying power. Also,  I don't like the dry feeling on my lips. Smelled good on the applicator but couldn't smell it past the application.""""]"",""[""""I'm not dead!""""]""";;
"8,['2.0 out of 5 stars'],""[""""It looks pink in the bottle but applied a very pasty, almost white.  Much too light for me and not very pink at all.  I thought the chocolate scent would be nice, but it was very strong and chalky.  I gave it to my daughter, but I don't think she liked it much either.  I didn't even keep it on long enough to see how it set.""""]"",""['I thought the chocolate scent would be nice, but it was very strong and chalky']""";;
9,['2.0 out of 5 stars'],['I gave it a 2 because it last so long but the color looks gray not brown I am going to look for that brand in other colors. I got 2 colors and they both look awful.'],['Color'];;
"0,['2.0 out of 5 stars'],""[""""I didn't care for this to much. Smells like chocolate and goes on nice, however it is dry and sticky which I dislike.""""]"",['Not impressed']";;
1,['3.0 out of 5 stars'],['It does smell scrumptious but it is too light. Both colors we chose. It lasts FOREVER and that is a plus'],['Just like chocolate'];;
"2,['5.0 out of 5 stars'],""[""""This was a perfect match for my skin tone and it was long lasting. I wasn't thrilled with the smell but the product was great!""""]"",['Very nice product.']";;
3,['3.0 out of 5 stars'],['There’s two shades on here 844 sweet tooth and 848 is on the bottom aka a dose of cocoa they smell great and give the appearance of ashsy lips in mere seconds. I wish there were more woc friendly shades'],['Smells great looks terrible on brown ppl'];;
"4,['2.0 out of 5 stars'],""['Color is horrible!!! Zombiefies you. Smell and texture is great,']"",['Skip it']";;
"5,['5.0 out of 5 stars'],""['This smells great, lasts a long time and is a beautiful matte mauve.']"",['Love it!']";;
6,['1.0 out of 5 stars'],['Color is gray. The smell is great but color is NOT as described.'],['Disappointed!'];;
7,['1.0 out of 5 stars'],['Yucky taste and looked like chalk on lips.'],['Yucky taste.'];;
"8,['4.0 out of 5 stars'],""[""""Was not happy with the color but otherwise it's fine.""""]"",['A shot in the dark regarding color.']";;
"9,['1.0 out of 5 stars'],""['Muy mala experiencia, comprando con ustedes ya que buscan courier irresponsable.']"",['Lo peor ha sido no recibir mi artículo']";;
0,['1.0 out of 5 stars'],['Awful color.'],['Dead lips'];;
1,['1.0 out of 5 stars'],['looks like wet cement and feels about the same'],['Awful'];;
"2,['1.0 out of 5 stars'],""[""""I didn't like the color""""]"",['Color is off']";;
3,['3.0 out of 5 stars'],['WIII NO RE-ORDER. JUST OK'],['Three Stars'];;
4,['3.0 out of 5 stars'],['Not my favorite liquid lipstick ... it’s ok.'],['It’s OK ...'];;
"5,['5.0 out of 5 stars'],""[""""This matte lipstick isn't too sticky, the smell is there, and the color is beautiful. I highly recommend!!""""]"",""[""""Smells nice and it's not sticky""""]""";;
"6,['5.0 out of 5 stars'],""['Very nice color, lasts all day']"",['Perfect']";;
7,['4.0 out of 5 stars'],['Wrong color for me.'],['Ok'];;
8,['5.0 out of 5 stars'],['Ty'],['Five Stars'];;
9,['4.0 out of 5 stars'],['I like the longevity of the lip product but definitely will purchase through drugstore to see the color in person but over all the price is great and the product love it'],['Great longevity'];;
0,['4.0 out of 5 stars'],['Returned because its drying my lips and the color is off for me.'],['You canT return'];;
"1,['2.0 out of 5 stars'],['Didnt like  the color looks different on people on the picture looks beautiful'],""[""""Don't reccomend""""]""";;
2,['5.0 out of 5 stars'],['I love the concept that they were doing I just think that I ordered the wrong color. Overall I like it'],['Great product'];;
"3,['5.0 out of 5 stars'],""[""""Wow it keep my lips smooth and I loved the chocolate taste. It stays on and doesn't come off until you take it off.""""]"",['Smooth lips!']";;
4,['5.0 out of 5 stars'],['Like'],['The color look different'];;
5,['5.0 out of 5 stars'],['smells good feels good the pigmentation is good'],['quality'];;
6,['5.0 out of 5 stars'],['Amazing color'],['Great value'];;
7,['1.0 out of 5 stars'],['Not worth it'],['The color is different than pictured'];;
"8,['1.0 out of 5 stars'],""['Not a good color on, made my lips look blue.']"",['Made my lips look blue']";;
9,['3.0 out of 5 stars'],['Great product!  A bit too sticky.  Make sure to let it dry down. I suggest one lip at a time then let dry for 3-5 min before other lip.  I got wrong shade for my tan biracial bronze skin tone.'],['Great product just wrong color for my skin tone'];;
"0,['3.0 out of 5 stars'],""[""""I am trying out the Candy Man 842 color of this L'Oreal Paris Cosmetics Infallible Pro Matte Les Chocolats lipstick, which comes with an applicator that is very well made and easy to use- flat and and tapered at the tip, like a leaf shape with a hole in the center. The Matte tone is definitely matte, and this stays on very well, with very little rubbing off. I'm not thrilled with this particular color, which makes my lips look a bit tired, imo, but I bet a brighter color may work well. The smell is faintly like chocolate. I could not actually pick up the scent, but my son was able to smell it very lightly putting his nose right up to the open bottle. The taste is neutral, with no flavor for the most part. Perhaps the chocolate has more to do with the texture, as it goes on like melted chocolate, and feels lightly tacky, fairly dense and dry once on your lips. If you have very young and perfect looking plump lips, this lipstick would work better for you. I have older drier lips, and i found that every small dry spot on my lips was more noticeable due to the flat color and dry texture of this product, and at least on me, was not as flattering as lipsticks with a bit more color and shine.""""]"",['Perhaps Better For Younger and Plumper Lips']";;
"1,['4.0 out of 5 stars'],""['Candy Man - Chocolate scented - Matte liquid lipstick', """"Candy Man is a medium nude/neutral shade with a hint of pink. The color showing on the product page looks just like the color when I wear it.  Of course, you have no idea what the color looks like on my laptop...so there's that issue. The shade works with my fair skin tone...although I prefer a bit more color."""", '  Matte lipstick does not have any gloss or shimmer at all.', """"This lipstick feels very good on my lips & smells great too (smells like chocolate). It is not sticky. I don't taste chocolate when I lick my lips, but that's okay with me, because I don't like licking my lips.  My pampered pooch was very interested though.  She kept wanting to smell them."""", 'Matte lipstick is not forgiving when it comes to showing all those wrinkles in my lips which become more & more prominent as I age.', 'I think matte lipstick works better for young women who tend to have less wrinkly lips.', 'I really like the feel of this lipstick, it is not drying  & is not sticky.  I really like the wand which not only is shaped nicely for applying the lipstick, but I can scrape the sides of the tube with it too.', """"The lipstick is chocolate scented, but doesn't taste like chocolate.""""]"",""['Candy Man=med. nude shade w/hint of pink";" Matte lipstick accents lip wrinkles, more suitable for the young']""";
